date,ID_CASE,CROP,DEFICIT0,DEFICIT1,DEFICIT2,DEFICIT3,DEFICIT4,DEFICIT5,DEFICIT6,DEFICIT7,PREC_8,PREC_7,PREC_6,PREC_5,PREC_4,PREC_3,PREC_2,PREC_1,PREC0,PREC1,PREC2,PREC3,PREC4,PREC5,PREC6,PREC7
2021-01-28,M02313S161C1,FALLOW,-8.9,-2.1,1.0,-2.0,-1.8,-2.0,-1.1,2.0,0.0,0.0,6.2,0.4,15.1,9.7,0.0,0.0,0.2,0.5,2.2,3.7,0.5,0.7,0.0,0.0
2021-01-28,M02314S161C1,FALLOW,-8.4,-3.0,1.1,-3.0,-2.8,-2.9,-2.0,2.1,0.0,0.0,5.5,0.6,14.7,9.4,0.0,0.0,0.2,0.6,2.0,4.9,0.5,0.7,0.0,0.0
2021-01-28,M00490S162C1,FALLOW,-2.6,3.3,-13.8,-17.4,-16.6,-15.8,-7.8,-0.4,2.6,7.4,31.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0,18.5,5.1,0.2,0.0,0.2,1.3
2021-01-28,M00491S162C1,FALLOW,-2.0,3.4,-14.8,-18.5,-17.8,-16.9,-8.9,-1.3,2.8,8.7,33.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,19.7,5.3,0.3,0.0,0.2,1.1
2021-01-28,M00530S162C1,FALLOW,-4.1,3.3,-15.1,-18.4,-17.5,-16.6,-10.2,-2.7,2.3,5.0,25.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,19.9,4.8,0.2,0.0,0.2,1.1
2021-01-28,M00531S162C1,FALLOW,-4.7,3.2,-16.4,-20.0,-19.2,-18.3,-11.8,-4.1,2.1,5.8,27.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,5.2,0.3,0.0,0.2,1.0
2021-01-28,M01097S162C1,FALLOW,2.6,3.1,-4.4,-16.4,-16.0,-14.9,-10.4,-1.8,0.0,0.5,5.3,3.3,1.7,0.0,0.0,0.0,0.0,0.0,8.5,13.4,0.7,0.0,0.1,0.0
2021-01-28,M01098S162C1,FALLOW,2.6,3.3,-2.6,-14.6,-14.3,-13.3,-9.9,-1.5,0.0,0.6,5.4,3.2,1.9,0.0,0.0,0.0,0.0,0.0,6.7,13.3,0.8,0.0,0.1,0.0
2021-01-28,M01257S162C1,FALLOW,19.5,20.1,14.3,1.9,2.2,3.3,4.0,4.8,0.0,0.0,3.1,3.1,2.2,0.0,0.0,0.0,0.0,0.0,6.6,13.8,0.8,0.0,0.1,0.0
2021-01-28,M01258S162C1,FALLOW,16.3,16.8,12.7,0.9,1.2,2.2,3.0,3.8,0.0,0.0,3.6,3.5,3.2,0.0,0.0,0.0,0.0,0.0,4.9,13.0,0.8,0.0,0.0,0.0
2021-01-28,M01830S162C1,FALLOW,-1.2,2.6,1.3,-3.0,-4.8,-4.3,-3.4,0.6,0.0,0.9,1.7,4.4,7.7,2.3,0.0,0.0,0.1,0.0,2.0,5.2,2.6,0.3,0.0,0.1
2021-01-28,M01871S162C1,FALLOW,-1.5,2.5,1.1,-3.5,-5.1,-4.7,-3.7,0.8,0.0,0.7,2.8,2.3,7.4,4.3,0.0,0.0,0.2,0.0,2.2,5.4,2.5,0.4,0.0,0.0
2021-01-28,M01992S162C1,FALLOW,-4.7,0.3,2.3,-2.2,-3.7,-3.5,-2.4,0.9,0.0,0.0,2.3,1.3,8.4,7.1,0.0,0.0,0.1,0.1,0.9,5.3,2.4,0.5,0.0,0.0
2021-01-28,M00895S163C1,FALLOW,-10.9,-4.7,-14.5,-20.9,-20.1,-18.8,-17.7,-16.7,0.2,2.0,14.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.6,0.4,0.0,0.1,0.0
2021-01-28,M00896S163C1,FALLOW,-10.4,-3.9,-11.1,-19.2,-18.4,-17.1,-16.1,-15.1,0.4,1.6,12.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,13.7,11.0,0.4,0.0,0.1,0.0
2021-01-28,M00934S163C1,FALLOW,-1.7,0.2,-12.2,-22.4,-21.5,-20.1,-19.1,-18.1,0.4,0.9,7.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,17.5,10.9,0.4,0.0,0.1,0.1
2021-01-28,M00935S163C1,FALLOW,-8.4,-2.1,-11.1,-20.9,-20.0,-18.7,-17.6,-16.6,0.2,1.5,12.8,5.5,0.2,0.0,0.0,0.0,0.0,0.0,15.0,11.3,0.4,0.0,0.1,0.0
2021-01-28,M00973S163C1,FALLOW,-2.6,-0.2,-12.3,-24.3,-23.3,-21.9,-20.8,-19.8,0.2,0.9,8.7,4.3,0.0,0.0,0.0,0.0,0.0,0.1,18.8,11.4,0.4,0.0,0.1,0.1
2021-01-28,M00974S163C1,FALLOW,-3.4,-0.4,-12.2,-22.8,-21.8,-20.4,-19.4,-18.4,0.2,1.0,9.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.7,0.4,0.0,0.1,0.1
2021-01-28,M00975S163C1,FALLOW,-7.3,-1.6,-10.7,-21.2,-20.2,-18.9,-17.8,-16.8,0.0,1.2,12.0,5.2,0.6,0.0,0.0,0.0,0.0,0.0,14.4,11.9,0.4,0.0,0.1,0.0
2021-01-28,M01013S163C1,FALLOW,-4.8,-1.2,-12.6,-24.9,-23.9,-22.6,-21.5,-20.5,0.1,0.9,10.4,4.9,0.3,0.0,0.0,0.0,0.0,0.1,18.2,12.3,0.4,0.1,0.2,0.1
2021-01-28,M01014S163C1,FALLOW,-5.0,-1.3,-12.4,-23.4,-22.4,-21.0,-19.9,-18.9,0.1,0.9,10.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,16.3,12.5,0.4,0.0,0.1,0.1
2021-01-28,M00811S165C1,FALLOW,3.0,3.4,-13.3,-19.6,-18.1,-6.8,1.6,1.8,0.9,2.3,15.4,6.4,0.0,0.0,0.0,0.0,0.0,0.1,18.1,7.8,0.3,0.0,0.0,0.5
2021-01-28,M00812S165C1,FALLOW,3.1,3.6,-13.2,-19.9,-18.3,-7.1,1.5,1.8,0.4,2.5,13.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,18.2,8.2,0.3,0.0,0.1,0.4
2021-01-28,M00851S165C1,FALLOW,3.0,3.4,-13.3,-20.1,-18.5,-7.2,1.5,1.7,0.5,2.3,13.7,6.1,0.0,0.0,0.0,0.0,0.0,0.1,18.2,8.2,0.3,0.0,0.1,0.5
2021-01-28,M00852S165C1,FALLOW,3.0,3.5,-13.4,-20.6,-19.0,-7.6,1.5,2.0,0.4,2.0,12.4,5.8,0.0,0.0,0.0,0.0,0.0,0.1,18.3,8.7,0.3,0.0,0.1,0.2
2021-01-28,M00892S165C1,FALLOW,8.8,9.2,-8.4,-16.3,-14.6,-9.2,1.5,2.0,0.4,1.1,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.1,19.1,9.4,0.3,0.0,0.1,0.2
2021-01-28,M00932S165C1,FALLOW,11.5,11.9,-6.5,-15.1,-13.5,-11.7,-0.1,1.9,0.3,1.0,6.8,4.9,0.0,0.0,0.0,0.0,0.0,0.1,20.0,10.3,0.3,0.0,0.1,0.2
2021-01-28,M00971S165C1,FALLOW,17.1,17.5,-2.2,-11.4,-9.6,-8.1,-1.9,1.8,0.1,0.7,10.5,4.4,0.0,0.0,0.0,0.0,0.0,0.1,21.3,11.0,0.3,0.1,0.1,0.2
2021-01-28,M00972S165C1,FALLOW,9.0,9.4,-9.5,-19.0,-17.3,-13.0,-1.5,1.8,0.1,1.0,8.8,4.6,0.0,0.0,0.0,0.0,0.0,0.1,20.5,11.2,0.3,0.1,0.2,0.1
2021-01-28,M01010S165C1,FALLOW,29.3,29.7,9.5,-0.5,1.3,3.0,3.9,4.4,0.0,0.1,12.9,3.3,0.0,0.0,0.0,0.0,0.0,0.1,21.9,11.8,0.3,0.1,0.1,0.2
2021-01-28,M01011S165C1,FALLOW,29.7,30.1,10.5,0.3,2.2,3.8,4.7,5.3,0.0,0.1,11.5,3.3,0.0,0.0,0.0,0.0,0.0,0.1,21.2,12.0,0.3,0.1,0.1,0.1
2021-01-28,M01012S165C1,FALLOW,22.4,22.8,4.6,-5.8,-4.1,-2.4,-1.7,1.9,0.0,0.5,10.3,4.1,0.0,0.0,0.0,0.0,0.0,0.1,19.8,12.1,0.4,0.1,0.2,0.1
2021-01-28,M01050S165C1,FALLOW,31.6,32.0,12.2,1.3,3.2,4.7,5.7,6.3,0.0,0.0,12.4,3.2,0.0,0.0,0.0,0.0,0.0,0.1,21.4,12.7,0.3,0.2,0.1,0.1
2021-01-28,M01051S165C1,FALLOW,35.6,36.0,17.3,6.3,8.2,9.9,10.7,11.3,0.0,0.0,9.6,3.2,0.0,0.0,0.0,0.0,0.0,0.1,20.3,12.8,0.2,0.1,0.2,0.1
2021-01-28,M01052S165C1,FALLOW,33.0,33.5,16.2,5.1,6.9,8.5,9.3,9.9,0.2,0.2,8.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,18.8,12.9,0.3,0.1,0.2,0.1
2021-01-28,M01091S165C1,FALLOW,39.7,40.1,22.6,10.8,12.7,14.4,15.2,15.8,0.4,0.1,6.6,4.0,0.0,0.0,0.0,0.0,0.0,0.1,19.0,13.6,0.2,0.1,0.2,0.1
2021-01-28,M01092S165C1,FALLOW,37.6,38.0,21.6,9.7,11.6,13.3,13.9,14.6,0.6,0.2,5.8,4.9,0.4,0.0,0.0,0.0,0.0,0.1,17.8,13.6,0.3,0.1,0.2,0.1
2021-01-28,M01132S165C1,FALLOW,41.1,41.5,25.7,13.2,15.1,16.8,17.5,18.1,0.7,0.2,5.4,5.4,0.6,0.0,0.0,0.0,0.0,0.1,17.2,14.3,0.2,0.1,0.2,0.1
2021-01-28,M00771S166C1,FALLOW,-3.5,1.6,-14.2,-20.1,-19.3,-18.3,-17.3,-14.4,1.5,1.8,15.7,6.4,0.0,0.0,0.0,0.0,0.0,0.0,18.7,7.3,0.3,0.0,0.0,0.5
2021-01-28,M00810S166C1,FALLOW,-4.3,0.6,-15.1,-21.1,-20.2,-19.2,-18.3,-13.6,1.3,2.3,16.3,6.5,0.0,0.0,0.0,0.0,0.0,0.1,19.5,7.4,0.3,0.0,0.1,0.5
2021-01-28,M00811S166C1,FALLOW,-3.1,1.8,-13.7,-20.1,-19.3,-18.3,-17.3,-12.6,0.9,2.3,15.4,6.4,0.0,0.0,0.0,0.0,0.0,0.1,18.1,7.8,0.3,0.0,0.0,0.5
2021-01-28,M00573S167C1,FALLOW,-0.0,3.9,-16.0,-20.1,-19.8,-17.7,-9.4,-3.0,1.3,7.6,30.4,5.9,0.0,0.0,0.0,0.0,0.0,0.0,22.4,6.0,0.5,0.0,0.1,0.6
2021-01-28,M00574S167C1,FALLOW,-0.1,3.7,-15.0,-19.5,-19.3,-17.2,-8.9,-2.4,1.6,7.8,30.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.3,0.6,0.0,0.1,0.5
2021-01-28,M00613S167C1,FALLOW,0.8,3.9,-15.2,-19.7,-19.3,-17.2,-8.9,-2.5,1.0,7.1,27.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,21.4,6.3,0.4,0.0,0.1,0.5
2021-01-28,M00614S167C1,FALLOW,0.5,3.8,-14.8,-19.7,-19.4,-17.3,-9.0,-2.5,1.6,8.3,28.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,20.8,6.7,0.5,0.0,0.1,0.5
2021-01-28,M00615S167C1,FALLOW,0.1,3.7,-14.5,-19.8,-19.6,-17.4,-9.1,-2.5,2.2,9.9,29.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,20.2,7.1,0.6,0.0,0.1,0.4
2021-01-28,M00616S167C1,FALLOW,-1.9,3.6,-14.4,-20.0,-19.9,-17.6,-9.5,-2.9,2.4,13.7,31.2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.4,0.7,0.0,0.2,0.4
2021-01-28,M00654S167C1,FALLOW,2.6,3.9,-14.3,-19.7,-19.3,-17.2,-9.0,-2.4,0.8,6.6,23.3,6.2,0.0,0.0,0.0,0.0,0.0,0.0,20.3,7.2,0.4,0.0,0.1,0.4
2021-01-28,M00655S167C1,FALLOW,1.9,3.9,-14.1,-19.8,-19.5,-17.4,-9.3,-2.5,1.8,9.5,24.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,7.6,0.5,0.0,0.2,0.2
2021-01-28,M00656S167C1,FALLOW,0.6,3.7,-13.8,-20.0,-19.8,-17.6,-9.4,-2.7,2.3,12.1,28.3,6.1,0.0,0.0,0.0,0.0,0.0,0.0,19.4,8.0,0.6,0.0,0.2,0.3
2021-01-28,M00657S167C1,FALLOW,-4.8,2.1,-13.4,-19.9,-19.9,-17.6,-9.8,-3.1,2.1,15.0,35.1,7.4,0.1,0.0,0.0,0.0,0.0,0.0,18.5,8.2,0.8,0.0,0.5,0.3
2021-01-28,M00696S167C1,FALLOW,-1.2,3.5,-13.6,-20.2,-20.0,-17.8,-9.7,-2.8,2.2,10.9,30.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,8.5,0.6,0.0,0.2,0.1
2021-01-28,M00697S167C1,FALLOW,-5.5,1.6,-12.5,-19.6,-19.5,-17.3,-9.3,-2.5,2.0,12.9,36.0,8.2,0.2,0.0,0.0,0.0,0.0,0.0,17.1,8.8,0.7,0.0,0.3,0.2
2021-01-28,M00777S167C1,FALLOW,-2.0,3.1,-10.9,-19.2,-19.0,-16.8,-8.7,-1.7,1.0,7.5,30.0,8.1,0.5,0.0,0.0,0.0,0.0,0.0,15.4,9.9,0.6,0.0,0.2,0.0
2021-01-28,M00778S167C1,FALLOW,-2.1,3.1,-8.5,-17.6,-17.6,-16.6,-8.4,-0.2,0.5,6.4,29.2,8.8,0.4,0.0,0.0,0.0,0.0,0.0,12.4,10.4,0.7,0.0,0.2,0.0
2021-01-28,M00816S167C1,FALLOW,1.3,3.3,-11.4,-19.7,-19.3,-17.1,-9.0,-1.9,0.6,4.7,22.8,7.5,0.4,0.0,0.0,0.0,0.0,0.0,16.1,10.0,0.4,0.0,0.2,0.0
2021-01-28,M00817S167C1,FALLOW,1.5,3.3,-9.9,-18.8,-18.5,-16.3,-8.2,-1.2,0.4,4.5,22.6,7.1,0.7,0.0,0.0,0.0,0.0,0.0,14.3,10.4,0.5,0.0,0.2,0.0
2021-01-28,M00818S167C1,FALLOW,1.6,3.2,-7.8,-17.5,-17.3,-16.4,-8.1,0.0,0.4,4.0,21.8,7.2,0.9,0.0,0.0,0.0,0.0,0.0,11.8,10.9,0.6,0.0,0.2,0.0
2021-01-28,M00856S167C1,FALLOW,3.0,3.6,-10.1,-19.0,-18.6,-16.4,-8.2,-1.2,0.3,2.5,16.1,6.7,0.2,0.0,0.0,0.0,0.0,0.0,14.9,10.5,0.4,0.0,0.1,0.0
2021-01-28,M00857S167C1,FALLOW,2.7,3.3,-8.7,-18.2,-17.8,-15.5,-8.6,-0.5,0.3,1.9,14.0,6.3,0.5,0.0,0.0,0.0,0.0,0.0,13.0,10.9,0.4,0.0,0.2,0.0
2021-01-28,M00858S167C1,FALLOW,2.5,3.2,-7.0,-17.2,-16.9,-16.0,-7.7,-0.0,0.2,1.8,13.0,5.9,1.3,0.0,0.0,0.0,0.0,0.0,11.0,11.4,0.5,0.0,0.2,0.0
2021-01-28,M00898S167C1,FALLOW,2.5,3.2,-6.2,-16.8,-16.5,-15.5,-7.1,0.2,0.2,1.7,13.9,6.0,1.1,0.0,0.0,0.0,0.0,0.0,10.2,11.8,0.4,0.0,0.1,0.0
2021-01-28,M00938S167C1,FALLOW,2.5,3.2,-5.8,-16.8,-16.6,-15.7,-7.5,-0.4,0.1,1.7,15.1,5.6,1.3,0.0,0.0,0.0,0.0,0.0,9.8,12.3,0.6,0.0,0.1,0.0
2021-01-28,M01019S167C1,FALLOW,2.2,2.9,-3.3,-15.0,-15.1,-14.1,-8.4,-1.2,0.0,0.8,9.0,3.8,1.8,0.0,0.5,0.0,0.0,0.0,6.9,13.1,0.8,0.0,0.1,0.0
2021-01-28,M01020S167C1,FALLOW,2.6,3.3,-2.0,-13.9,-14.1,-13.1,-8.6,-1.5,0.0,0.8,8.4,3.5,2.8,0.0,0.0,0.0,0.0,0.0,6.0,13.2,0.9,0.0,0.1,0.0
2021-01-28,M01059S167C1,FALLOW,2.8,3.5,-2.0,-13.8,-13.9,-12.9,-8.4,-1.3,0.0,0.8,8.7,4.0,2.3,0.0,0.0,0.0,0.0,0.0,6.2,13.1,0.8,0.0,0.1,0.0
2021-01-28,M01060S167C1,FALLOW,2.7,3.4,-1.6,-13.5,-13.9,-12.9,-8.8,-1.7,0.0,1.1,11.0,4.3,3.1,0.0,0.0,0.0,0.0,0.0,5.6,13.2,1.1,0.0,0.1,0.0
2021-01-28,M01100S167C1,FALLOW,2.6,3.3,-1.3,-12.9,-13.3,-12.4,-8.6,-1.4,0.0,1.3,12.9,4.9,3.7,0.0,0.0,0.0,0.0,0.0,5.2,12.9,1.1,0.0,0.1,0.0
2021-01-28,M01101S167C1,FALLOW,2.2,2.9,-1.4,-12.9,-13.5,-12.6,-8.6,-1.5,0.0,1.7,14.0,4.9,4.8,0.0,0.0,0.0,0.0,0.0,5.0,12.7,1.3,0.0,0.1,0.0
2021-01-28,M01140S167C1,FALLOW,2.6,3.3,-0.9,-12.3,-12.8,-11.8,-8.4,-1.3,0.0,1.1,11.8,4.9,4.4,0.0,0.0,0.0,0.0,0.0,4.8,12.6,1.2,0.0,0.1,0.0
2021-01-28,M01141S167C1,FALLOW,2.3,3.1,-1.0,-12.1,-12.7,-11.7,-8.2,-1.1,0.0,1.5,13.1,5.3,5.6,0.0,0.0,0.0,0.0,0.0,4.7,12.2,1.3,0.0,0.1,0.0
2021-01-28,M01180S167C1,FALLOW,2.6,3.3,-0.5,-11.6,-12.1,-11.2,-8.1,-1.0,0.0,0.7,9.1,4.5,5.1,0.0,0.0,0.0,0.0,0.0,4.4,12.2,1.3,0.0,0.0,0.0
2021-01-28,M01181S167C1,FALLOW,2.4,3.1,-0.1,-10.9,-11.6,-10.7,-7.9,-0.8,0.0,1.0,9.5,4.8,6.4,0.0,0.0,0.0,0.0,0.0,3.9,11.8,1.4,0.0,0.0,0.0
2021-01-28,M01221S167C1,FALLOW,2.5,3.2,0.6,-9.7,-10.6,-9.6,-7.6,-0.5,0.0,0.4,6.7,4.1,6.7,0.0,0.0,0.0,0.0,0.0,3.2,11.3,1.5,0.0,0.0,0.0
2021-01-28,M01261S167C1,FALLOW,2.5,3.2,1.0,-9.0,-9.9,-9.0,-7.0,-0.1,0.0,0.0,5.0,3.7,7.2,0.0,0.0,0.0,0.0,0.0,2.8,10.9,1.5,0.0,0.0,0.0
2021-01-28,M01301S167C1,FALLOW,2.4,3.1,1.4,-8.3,-9.1,-8.2,-7.5,0.6,0.0,0.0,4.8,5.2,8.2,0.0,0.0,0.0,0.0,0.0,2.3,10.4,1.5,0.0,0.0,0.0
2021-01-28,M01382S167C1,FALLOW,2.3,3.0,1.7,-6.8,-7.6,-6.7,-6.1,1.5,0.0,0.0,7.1,7.1,8.4,0.0,0.0,0.0,0.0,0.0,2.0,9.1,1.5,0.0,0.1,0.0
2021-01-28,M01383S167C1,FALLOW,2.2,2.8,1.3,-6.9,-7.9,-7.0,-6.4,1.2,0.0,0.1,7.1,6.2,8.3,0.1,0.0,0.0,0.0,0.0,2.3,8.8,1.7,0.0,0.1,0.0
2021-01-28,M01462S167C1,FALLOW,2.1,2.9,1.5,-5.6,-6.7,-5.8,-5.2,1.3,0.0,0.0,5.8,5.8,8.6,0.0,0.0,0.0,0.0,0.0,2.1,7.8,1.7,0.0,0.1,0.0
2021-01-28,M01502S167C1,FALLOW,21.2,21.8,20.6,14.0,12.9,13.7,14.3,15.1,0.0,0.0,4.0,4.9,8.4,0.0,0.0,0.0,0.0,0.0,2.0,7.2,1.8,0.0,0.1,0.0
2021-01-28,M01583S167C1,FALLOW,29.1,29.8,29.1,24.0,22.6,23.4,24.1,24.9,0.0,0.0,3.0,3.2,9.1,0.6,0.0,0.0,0.0,0.0,1.6,5.7,2.0,0.0,0.0,0.0
2021-01-28,M01584S167C1,FALLOW,22.0,22.7,21.5,16.7,15.1,15.9,16.6,17.5,0.0,0.0,4.3,4.2,9.5,0.7,0.0,0.0,0.0,0.0,1.9,5.4,2.3,0.0,0.0,0.0
2021-01-28,M01623S167C1,FALLOW,37.3,38.0,37.3,33.0,31.8,32.5,33.3,34.1,0.0,0.0,2.7,3.6,9.5,0.5,0.0,0.0,0.0,0.0,1.5,4.9,1.9,0.0,0.0,0.0
2021-01-28,M01624S167C1,FALLOW,29.8,30.5,29.4,25.2,23.5,24.3,25.1,26.0,0.0,0.0,3.0,4.2,9.9,0.8,0.0,0.0,0.0,0.0,1.9,4.8,2.3,0.0,0.0,0.0
2021-01-28,M01664S167C1,FALLOW,31.7,32.4,31.4,27.8,26.3,27.0,27.8,28.8,0.0,0.0,1.9,3.4,9.4,1.5,0.0,0.0,0.0,0.0,1.8,4.2,2.2,0.0,0.0,0.0
2021-01-28,M01665S167C1,FALLOW,26.0,26.7,24.9,21.4,19.5,20.3,21.2,22.2,0.0,0.0,2.5,3.5,9.9,1.5,0.0,0.0,0.1,0.0,2.6,4.1,2.5,0.0,0.0,0.0
2021-01-28,M01705S167C1,FALLOW,15.6,16.3,14.5,11.3,9.5,10.3,11.1,12.1,0.0,0.0,2.4,2.9,11.0,1.6,0.0,0.0,0.1,0.0,2.6,3.8,2.5,0.0,0.0,0.0
2021-01-28,M01706S167C1,FALLOW,-1.4,2.8,-0.3,-3.4,-5.5,-4.7,-2.8,0.9,0.0,0.0,4.0,4.1,11.5,1.6,0.0,0.0,0.1,0.0,4.0,3.7,2.8,0.0,0.0,0.0
2021-01-28,M01746S167C1,FALLOW,12.5,13.2,9.9,6.8,4.9,5.7,6.6,7.7,0.0,0.0,3.3,4.1,11.1,1.5,0.0,0.0,0.1,0.0,4.1,3.7,2.6,0.0,0.0,0.0
2021-01-28,M01747S167C1,FALLOW,17.8,18.5,14.3,11.1,9.0,9.7,10.6,11.6,0.0,0.0,3.4,5.1,11.8,1.6,0.0,0.0,0.1,0.0,5.0,3.9,2.8,0.1,0.0,0.0
2021-01-28,M01786S167C1,FALLOW,32.6,33.3,30.2,27.3,25.6,26.4,27.2,28.3,0.0,0.0,2.2,3.2,11.1,1.3,0.0,0.0,0.1,0.0,4.0,3.5,2.4,0.0,0.0,0.0
2021-01-28,M01787S167C1,FALLOW,26.7,27.4,23.8,20.6,18.7,19.4,20.3,21.3,0.0,0.0,2.1,4.3,11.6,1.5,0.0,0.0,0.1,0.0,4.4,3.8,2.6,0.1,0.0,0.0
2021-01-28,M01827S167C1,FALLOW,39.4,40.1,37.4,34.3,32.5,33.2,34.0,35.1,0.0,0.0,0.9,2.4,11.2,1.0,0.0,0.0,0.2,0.0,3.5,3.8,2.4,0.1,0.0,0.0
2021-01-28,M01828S167C1,FALLOW,6.8,7.5,4.9,1.4,-0.5,0.1,1.0,2.1,0.0,0.0,0.8,3.7,10.5,1.4,0.0,0.0,0.2,0.0,3.4,4.2,2.5,0.2,0.0,0.0
2021-01-28,M01868S167C1,FALLOW,23.6,24.2,22.8,19.4,17.7,18.3,19.1,20.2,0.0,0.0,0.8,2.7,11.0,1.5,0.0,0.0,0.2,0.0,2.3,4.0,2.4,0.2,0.0,0.0
2021-01-28,M01869S167C1,FALLOW,1.0,2.8,1.6,-2.3,-3.9,-3.4,-2.5,1.2,0.0,0.5,0.9,4.1,8.0,1.6,0.0,0.0,0.2,0.0,1.9,4.6,2.3,0.3,0.0,0.0
2021-01-28,M02112S167C1,FALLOW,-7.1,0.3,2.0,-1.0,-1.9,-1.7,-0.7,1.8,0.0,0.0,0.7,0.0,11.6,10.1,0.0,0.0,0.1,0.2,1.4,3.6,1.6,0.5,0.0,0.0
2021-01-28,M02151S167C1,FALLOW,-5.9,1.4,1.8,-0.3,-0.8,-0.6,0.4,2.1,0.0,0.0,1.1,0.2,14.8,6.4,0.0,0.0,0.1,0.2,1.8,2.7,1.2,0.4,0.0,0.0
2021-01-28,M02152S167C1,FALLOW,-6.6,0.1,1.6,-0.9,-1.4,-1.1,-0.0,2.3,0.0,0.0,1.6,0.0,14.9,8.6,0.0,0.0,0.1,0.2,1.9,3.1,1.2,0.4,0.0,0.0
2021-01-28,M00573S168C1,FALLOW,-18.8,-11.7,-18.9,-21.8,-20.0,-18.8,-17.7,-17.4,1.3,7.6,30.4,5.9,0.0,0.0,0.0,0.0,0.0,0.0,22.4,6.0,0.5,0.0,0.1,0.6
2021-01-28,M00574S168C1,FALLOW,-17.3,-11.6,-18.6,-21.7,-20.4,-19.1,-18.1,-17.6,1.6,7.8,30.6,5.4,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.3,0.6,0.0,0.1,0.5
2021-01-28,M00617S168C1,FALLOW,-24.0,-15.9,-22.6,-27.1,-21.7,-20.4,-19.7,-19.2,2.3,15.9,34.1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,20.2,7.7,0.8,0.0,0.5,0.5
2021-01-28,M00657S168C1,FALLOW,-24.5,-16.4,-23.1,-26.5,-20.8,-19.5,-18.9,-18.2,2.1,15.0,35.1,7.4,0.1,0.0,0.0,0.0,0.0,0.0,18.5,8.2,0.8,0.0,0.5,0.3
2021-01-28,M00697S168C1,FALLOW,-22.5,-16.3,-22.9,-25.9,-20.0,-18.8,-18.0,-17.3,2.0,12.9,36.0,8.2,0.2,0.0,0.0,0.0,0.0,0.0,17.1,8.8,0.7,0.0,0.3,0.2
2021-01-28,M00737S168C1,FALLOW,-22.8,-15.9,-22.4,-25.4,-19.7,-18.4,-17.6,-16.7,1.5,9.7,33.8,8.5,0.3,0.0,0.0,0.0,0.0,0.0,16.2,9.5,0.6,0.0,0.2,0.1
2021-01-28,M00818S168C1,FALLOW,-20.2,-13.1,-16.0,-19.6,-17.0,-15.8,-14.9,-13.9,0.4,4.0,21.8,7.2,0.9,0.0,0.0,0.0,0.0,0.0,11.8,10.9,0.6,0.0,0.2,0.0
2021-01-28,M01020S168C1,FALLOW,-6.0,-3.0,-4.4,-14.3,-14.2,-12.9,-12.0,-11.0,0.0,0.8,8.4,3.5,2.8,0.0,0.0,0.0,0.0,0.0,6.0,13.2,0.9,0.0,0.1,0.0
2021-01-28,M01060S168C1,FALLOW,-9.1,-2.7,-5.2,-14.0,-14.1,-12.8,-11.9,-10.9,0.0,1.1,11.0,4.3,3.1,0.0,0.0,0.0,0.0,0.0,5.6,13.2,1.1,0.0,0.1,0.0
2021-01-28,M01301S168C1,FALLOW,-8.0,-7.3,-6.1,-8.7,-9.3,-8.2,-7.3,-6.4,0.0,0.0,4.8,5.2,8.2,0.0,0.0,0.0,0.0,0.0,2.3,10.4,1.5,0.0,0.0,0.0
2021-01-28,M01341S168C1,FALLOW,-9.2,-8.5,-5.5,-8.2,-8.8,-7.7,-7.0,-6.0,0.0,0.0,5.1,6.5,8.0,0.0,0.0,0.0,0.0,0.0,2.2,10.0,1.4,0.0,0.1,0.0
2021-01-28,M01019S169C1,FALLOW,2.3,3.0,-3.2,-10.6,0.5,1.3,2.0,2.9,0.0,0.8,9.0,3.8,1.8,0.0,0.5,0.0,0.0,0.0,6.9,13.1,0.8,0.0,0.1,0.0
2021-01-28,M01059S169C1,FALLOW,3.0,3.7,-1.9,-10.6,0.5,1.3,2.0,2.8,0.0,0.8,8.7,4.0,2.3,0.0,0.0,0.0,0.0,0.0,6.2,13.1,0.8,0.0,0.1,0.0
